,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
183,8,1,5,2,10,0.0,ind,543.484493831955
184,4,1,2,2,14,0.0,ind,64.86501945545342
185,7,1,11,3,10,0.1999999999999999,ind,452.88778412998477
186,11,2,10,3,15,1.0,ind,591.5383287955121
187,10,2,14,1,13,-0.4,ind,-71.55119242457818
188,7,1,9,2,5,0.3999999999999999,ind,541.9353961402044
189,3,3,15,2,14,0.0,ind,21.395836640293737
190,1,3,7,2,10,-1.0,ind,-176.85580419392113
191,6,2,4,1,1,0.0,ind,-331.80191940782515
192,12,1,6,2,6,0.0,ind,37.52907437588033
193,3,2,3,3,15,0.1999999999999999,ind,304.291534724656
194,7,3,12,1,8,-1.0,ind,-502.56002439921826
195,3,2,9,3,8,0.0,ind,-323.4080274072785
196,6,1,4,3,5,0.1999999999999999,ind,656.5509429091467
197,12,2,7,1,10,0.0,ind,-88.60084505527493
198,10,3,12,1,10,-0.1999999999999999,ind,68.9987718491252
199,8,3,2,2,7,-0.1999999999999999,ind,-197.24708922064633
200,10,3,2,2,5,-0.1999999999999999,ind,-77.02008005172479
201,2,2,3,3,10,0.0,ind,-183.80216106349258
202,9,3,8,1,1,-0.1999999999999999,ind,-699.4984117594731
203,4,3,13,1,2,-0.1999999999999999,ind,98.69133896989706
204,12,2,12,3,4,0.0,ind,127.17002229795503
205,5,2,12,3,5,0.0,ind,34.187648721083406
206,8,1,3,2,3,0.0,ind,398.8312897144583
207,11,1,12,2,7,-0.1999999999999999,ind,14.180033378572034
208,5,2,10,1,4,0.0,ind,-425.9799840026601
209,9,3,6,1,13,-0.1999999999999999,ind,113.47998457101517
210,9,1,6,3,14,1.0,ind,-183.57858769168615
211,9,1,11,3,4,1.0,ind,334.3195875513072
212,3,2,6,1,11,0.0,ind,-452.98758526560823
213,5,3,4,1,10,-1.0,ind,-755.8887241405978
214,2,2,13,3,4,1.0,ind,103.92478770111074
215,2,1,13,3,6,0.0,ind,252.13167401481064
216,7,1,14,2,2,1.0,ind,412.5403565998233
217,11,1,7,2,3,0.0,ind,-263.05474876276776
218,1,3,11,1,12,-0.1999999999999999,ind,-478.5830484988612
219,1,1,9,3,10,1.0,ind,501.1379649930909
220,6,2,8,1,15,0.0,ind,3.283535585534537
221,1,2,8,3,12,0.0,ind,-408.91504172720784
222,4,1,3,3,8,0.1999999999999999,ind,312.07311152226634
223,5,1,4,2,1,-0.1999999999999999,ind,324.07524299457464
224,8,1,14,3,13,0.6000000000000001,ind,283.57448942716314
225,11,3,4,2,15,0.0,ind,-99.96823636514637
226,6,1,1,3,9,1.0,ind,424.4019266124392
227,4,3,12,2,9,0.0,ind,118.84109209934627
228,2,3,10,1,5,0.1999999999999999,ind,70.34651056413009
229,8,3,4,1,10,-1.0,ind,-227.8826531632658
230,8,3,4,2,15,0.1999999999999999,ind,-53.75205966994099
231,12,2,15,3,11,-0.6,ind,52.03621992581725
232,6,1,6,3,9,0.0,ind,19.27005827213611
233,6,1,8,2,6,0.1999999999999999,ind,121.41187765979248
234,12,3,13,1,10,0.0,ind,-149.9323157757117
235,1,2,8,3,15,0.8,ind,-185.8727078269401
236,11,1,13,3,11,-0.8,ind,-130.4137977100745
237,4,2,14,3,11,-0.1999999999999999,ind,-79.40462872967828
238,10,3,4,2,5,0.1999999999999999,ind,7.363897088260728
239,3,1,12,3,15,0.3999999999999999,ind,191.34634183590993
240,10,3,2,1,5,-0.8,ind,-65.64096300313986
241,5,1,5,2,1,0.0,ind,323.0623549590832
242,2,2,10,1,2,0.1999999999999999,ind,5.895418301852942
243,3,1,6,3,15,0.3999999999999999,ind,424.822030710993
244,12,2,2,1,12,-0.1999999999999999,ind,-13.157417400052282
245,5,3,1,1,5,-0.8,ind,-703.78714337629
246,7,1,7,2,14,0.1999999999999999,ind,469.8548399141498
247,9,3,3,2,2,-0.8,ind,-517.0760393241942
248,8,2,9,3,2,0.3999999999999999,ind,107.46903331875069
249,10,1,1,2,11,0.8,ind,233.83884654203143
250,7,1,9,3,12,0.1999999999999999,ind,426.8009677385073
251,4,1,3,2,13,-0.6,ind,266.7904311726634
252,1,2,11,3,12,0.0,ind,-258.3788016280887
253,11,1,12,2,1,-0.6,ind,-673.8690565346833
254,9,2,7,3,13,-0.1999999999999999,ind,-32.70533911487428
255,9,2,13,3,13,-0.8,ind,-154.06394628436283
256,7,2,2,3,7,0.0,ind,-219.2771020061864
257,12,1,11,3,10,0.3999999999999999,ind,176.99398747937562
258,8,3,5,2,11,-0.6,ind,-94.74044009906993
259,2,3,10,1,2,0.0,ind,140.91448158191815
260,9,1,7,2,9,0.1999999999999999,ind,606.1017741312714
261,2,3,12,2,7,0.1999999999999999,ind,-71.58877897060529
262,1,3,12,1,10,0.0,ind,-204.2049333485054
263,3,3,15,2,9,-0.1999999999999999,ind,227.45922015068095
264,7,2,13,1,9,-0.6,ind,-535.5257886905549
265,4,1,9,2,4,-0.1999999999999999,ind,399.5030953546502
266,6,3,6,1,6,-0.1999999999999999,ind,-35.884233438875526
267,10,2,5,3,5,0.0,ind,1.857959037284445
268,5,2,9,3,1,0.6000000000000001,ind,353.28949790289585
269,3,1,13,3,1,1.0,ind,602.1826683155039
