,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
180,4,3,8,2,3,-0.1999999999999999,ind,163.5108155457258
181,2,1,1,2,12,-0.6,ind,531.5563889957714
182,6,2,5,1,15,-0.1999999999999999,ind,54.50106112588219
183,8,1,5,2,10,0.0,ind,193.54916823202666
184,4,1,2,2,14,0.0,ind,358.45584831802694
185,7,1,11,3,10,0.1999999999999999,ind,232.75053956916872
186,11,2,10,3,15,1.0,ind,146.88622139232461
187,10,2,14,1,13,-0.4,ind,-183.5861723002597
188,7,1,9,2,5,0.3999999999999999,ind,160.23054546956678
189,3,3,15,2,14,0.0,ind,191.92937345044288
190,1,3,7,2,10,-1.0,ind,-453.635198352991
191,6,2,4,1,1,0.0,ind,-147.27033979167663
192,12,1,6,2,6,0.0,ind,322.8296832801516
193,3,2,3,3,15,0.1999999999999999,ind,73.71730314126171
194,7,3,12,1,8,-1.0,ind,-378.99764371128686
195,3,2,9,3,8,0.0,ind,29.038256698520627
196,6,1,4,3,5,0.1999999999999999,ind,799.5801023946599
197,12,2,7,1,10,0.0,ind,-105.228565505696
198,10,3,12,1,10,-0.1999999999999999,ind,-466.51935540827503
199,8,3,2,2,7,-0.1999999999999999,ind,-155.18464961905147
200,10,3,2,2,5,-0.1999999999999999,ind,-268.2518824571457
201,2,2,3,3,10,0.0,ind,-113.52880917632933
202,9,3,8,1,1,-0.1999999999999999,ind,-415.53429937019496
203,4,3,13,1,2,-0.1999999999999999,ind,-361.01951972444044
204,12,2,12,3,4,0.0,ind,259.08859456613504
205,5,2,12,3,5,0.0,ind,420.62585429971296
206,8,1,3,2,3,0.0,ind,216.1476018068488
207,11,1,12,2,7,-0.1999999999999999,ind,-159.96531761658412
208,5,2,10,1,4,0.0,ind,-435.9473000764294
209,9,3,6,1,13,-0.1999999999999999,ind,40.0795043033736
210,9,1,6,3,14,1.0,ind,-131.49571385699323
211,9,1,11,3,4,1.0,ind,353.59119752633296
212,3,2,6,1,11,0.0,ind,-205.80809213802922
213,5,3,4,1,10,-1.0,ind,-735.7733603035542
214,2,2,13,3,4,1.0,ind,-8.462182242328254
215,2,1,13,3,6,0.0,ind,323.06858853520816
216,7,1,14,2,2,1.0,ind,215.5547199601333
217,11,1,7,2,3,0.0,ind,-291.9922692830992
218,1,3,11,1,12,-0.1999999999999999,ind,-561.2599417148824
219,1,1,9,3,10,1.0,ind,655.460023118487
220,6,2,8,1,15,0.0,ind,49.70387864512941
221,1,2,8,3,12,0.0,ind,-107.62130784726605
222,4,1,3,3,8,0.1999999999999999,ind,480.8232592787483
223,5,1,4,2,1,-0.1999999999999999,ind,449.91916513029605
224,8,1,14,3,13,0.6000000000000001,ind,-4.307473315227298
225,11,3,4,2,15,0.0,ind,-57.302794926217985
226,6,1,1,3,9,1.0,ind,346.2314464924066
