,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
198,10,3,12,1,10,-0.1999999999999999,ind,-886.2527374938954
199,8,3,2,2,7,-0.1999999999999999,ind,-29.80637698681585
200,10,3,2,2,5,-0.1999999999999999,ind,-706.8509624839753
201,2,2,3,3,10,0.0,ind,-89.97805927169793
202,9,3,8,1,1,-0.1999999999999999,ind,-1685.26945345496
203,4,3,13,1,2,-0.1999999999999999,ind,-661.7468974193371
204,12,2,12,3,4,0.0,ind,720.2749567550281
205,5,2,12,3,5,0.0,ind,315.1755459402366
206,8,1,3,2,3,0.0,ind,1223.0247684568722
207,11,1,12,2,7,-0.1999999999999999,ind,25.307767379198594
208,5,2,10,1,4,0.0,ind,-1650.403577320355
209,9,3,6,1,13,-0.1999999999999999,ind,-70.06551334676442
210,9,1,6,3,14,1.0,ind,-598.2035491462575
211,9,1,11,3,4,1.0,ind,877.0082622720684
212,3,2,6,1,11,0.0,ind,-960.1220648927001
213,5,3,4,1,10,-1.0,ind,-2007.7030134753477
214,2,2,13,3,4,1.0,ind,528.9670053496666
215,2,1,13,3,6,0.0,ind,1316.9090455309588
216,7,1,14,2,2,1.0,ind,880.8547015658041
217,11,1,7,2,3,0.0,ind,-644.993757536171
218,1,3,11,1,12,-0.1999999999999999,ind,-1450.9459107958264
219,1,1,9,3,10,1.0,ind,1504.2717312644036
220,6,2,8,1,15,0.0,ind,-335.74748453390384
221,1,2,8,3,12,0.0,ind,-1170.6573731570115
222,4,1,3,3,8,0.1999999999999999,ind,1433.2458231468163
223,5,1,4,2,1,-0.1999999999999999,ind,982.2122765985841
224,8,1,14,3,13,0.6000000000000001,ind,537.6315083769005
225,11,3,4,2,15,0.0,ind,-234.13517081699865
226,6,1,1,3,9,1.0,ind,1065.7522565337504
227,4,3,12,2,9,0.0,ind,12.434650012315615
228,2,3,10,1,5,0.1999999999999999,ind,-705.7871888604823
229,8,3,4,1,10,-1.0,ind,-221.83182167924497
230,8,3,4,2,15,0.1999999999999999,ind,285.6579165449657
231,12,2,15,3,11,-0.6,ind,-169.32399857878409
232,6,1,6,3,9,0.0,ind,-111.29098217758929
