,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
34,12,2,5,3,8,0.0999999999999999,mean,103.34970860381372
35,11,3,2,1,9,-0.8500000000000001,mean,-682.7945948887473
36,9,3,2,2,13,0.4,mean,64.65816724454794
37,10,1,14,3,2,0.9,mean,434.27806829582596
38,4,2,9,1,5,0.0499999999999999,mean,-135.6512380294821
39,7,3,11,1,11,-0.4,mean,-331.75125520407505
40,3,3,1,2,5,-0.75,mean,-316.1961362448699
41,10,2,14,1,10,-0.9,mean,-284.3728767606831
42,5,2,12,1,5,-0.5,mean,-704.1893039389236
43,5,3,3,1,14,-0.45,mean,-806.7774144924963
44,7,3,9,2,1,0.1,mean,-26.968276539037333
45,3,3,4,2,15,-0.2499999999999999,mean,201.51718543319294
46,12,1,3,2,5,0.4,mean,200.16635667615446
47,10,3,4,2,11,0.3,mean,98.35513163742621
48,9,2,8,3,13,0.7,mean,22.444486760234668
49,1,1,12,3,9,0.8,mean,85.82187798874634
50,7,2,13,3,14,0.0999999999999999,mean,52.64448787717947
51,9,3,1,2,14,0.25,mean,74.23827239090065
52,10,2,1,3,15,-0.3,mean,2.3958764550416163
53,7,2,5,1,10,-0.6000000000000001,mean,-373.85703032508695
54,2,2,11,3,13,0.35,mean,-80.39524565884267
55,4,1,1,2,9,0.1999999999999999,mean,380.205953760282
56,8,1,3,2,15,0.55,mean,197.96942569369003
57,2,1,5,2,12,-0.45,mean,-87.44155976988145
58,2,3,12,1,14,0.0999999999999999,mean,11.625654176865737
59,3,1,11,2,2,0.2499999999999999,mean,-51.31241067338806
60,12,2,7,1,12,-2.775557561562892e-17,mean,-189.98109493437346
61,11,1,6,3,11,-0.75,mean,-224.8139029704405
62,8,3,2,2,5,0.15,mean,-49.33821252879261
63,10,1,12,3,1,0.7,mean,289.2597609322718
64,7,2,6,1,7,-0.6000000000000001,mean,-322.39118433613794
65,6,1,6,2,3,0.0499999999999999,mean,6.479606030709647
66,5,1,15,3,4,0.8500000000000001,mean,541.7010908325894
67,1,3,3,2,3,0.15,mean,132.34589324197032
68,12,2,13,3,4,-0.15,mean,206.3947733346322
69,6,1,7,2,13,0.05,mean,49.55023117477754
70,3,1,6,3,13,0.4,mean,198.81957959285614
71,6,3,6,1,1,-0.8500000000000001,mean,-253.22793367588133
72,9,3,4,2,11,-0.15,mean,11.30986550098828
73,10,2,2,1,3,-0.5,mean,156.67352481560943
74,5,1,15,3,15,0.55,mean,203.87244086142982
75,4,3,8,1,8,0.15,mean,-245.97948069551694
76,7,1,11,3,10,0.0999999999999999,mean,258.4713523801081
77,11,1,8,3,14,0.3999999999999999,mean,239.0624669025599
78,8,1,15,2,11,0.2999999999999999,mean,-178.94261396662182
79,8,3,6,1,8,-0.4499999999999999,mean,-157.35061190097758
80,11,3,13,2,1,-0.75,mean,-602.8556162873267
81,4,1,3,2,3,0.0499999999999999,mean,220.44514886625552
82,3,2,15,3,10,0.0499999999999999,mean,-126.04594106617424
83,5,2,4,1,14,-0.75,mean,-804.9521800137543
84,2,3,10,1,14,0.0499999999999999,mean,38.66992923620501
85,11,2,14,1,11,0.1,mean,128.62177068313395
86,6,1,12,2,2,-0.1,mean,-57.218265059075975
87,1,3,11,2,14,-0.9,mean,-101.02091710307877
88,1,2,11,1,12,-0.25,mean,-47.281695505068
89,5,1,4,3,8,0.4,mean,570.9024265066221
90,9,3,1,2,7,-1.0,ind,-166.25999830408364
91,11,1,11,2,10,-1.0,ind,-107.16925053450518
92,6,1,8,3,5,0.6000000000000001,ind,97.5772779013862
93,9,2,3,1,15,-0.6,ind,-217.77457954828537
94,3,3,8,1,2,-0.6,ind,-427.29509536933915
95,8,1,13,3,2,1.0,ind,77.71618086582521
96,6,3,5,1,8,-0.6,ind,-97.5772779013862
97,4,2,10,3,9,0.8,ind,64.7196680143013
98,4,3,8,2,15,0.3999999999999999,ind,106.54929031816982
99,1,3,15,1,8,-1.0,ind,-174.77999526420194
100,6,3,5,2,11,0.3999999999999999,ind,88.1115579670768
101,10,1,14,3,4,1.0,ind,401.2838505045297
102,9,2,3,3,2,0.8,ind,-27.67031988065696
103,5,3,5,2,8,-1.0,ind,-537.0278513451301
104,3,3,12,2,1,0.0,ind,12.716304659978505
105,5,2,12,1,5,-1.0,ind,-704.1893039389236
106,2,1,13,2,7,0.1999999999999999,ind,231.12278759187188
107,2,1,8,2,10,0.0,ind,-38.15748944709571
108,3,1,10,3,6,1.0,ind,194.00396121765925
109,1,2,10,3,2,1.0,ind,408.3015376794194
110,8,1,15,2,4,0.8,ind,-76.3307575088827
111,7,2,14,1,14,-0.6,ind,-109.42038831128639
112,6,2,2,3,13,-0.4,ind,132.7997696949426
113,10,3,2,1,6,-0.6,ind,-447.80636082454066
114,1,2,14,3,14,0.6000000000000001,ind,-60.3151662434791
115,11,2,5,3,13,1.0,ind,447.21307120128654
116,7,1,1,3,12,0.3999999999999999,ind,79.00245647903103
117,10,2,3,1,5,-0.1999999999999999,ind,221.48927378160238
118,10,1,8,3,5,0.6000000000000001,ind,434.00525909636326
119,8,2,15,1,12,-0.8,ind,-120.66596741510352
120,12,3,5,2,15,-0.4,ind,12.932995551954264
121,4,2,3,1,9,-0.4,ind,-297.4976834737224
122,5,3,11,1,15,-1.0,ind,-386.76550257837016
123,4,3,2,2,5,-0.6,ind,47.92793336792033
124,1,2,4,3,14,1.0,ind,143.33897843642671
125,7,2,10,3,3,0.0,ind,-8.862145526109316
