,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
143,2,3,11,1,3,0.1999999999999999,ind,-1068.5441179326772
144,11,2,10,3,14,0.6000000000000001,ind,241.3887766042144
145,8,2,9,1,1,-0.6,ind,-1868.5160234203495
146,3,1,4,3,3,0.6000000000000001,ind,375.3223926206383
147,6,2,5,1,12,0.0,ind,51.290464855098435
148,6,3,9,1,6,-0.4,ind,101.23031184350475
149,12,2,6,3,12,0.3999999999999999,ind,92.78286625416513
150,6,1,4,3,3,0.3999999999999999,ind,1486.8039306933597
151,1,2,2,3,11,0.3999999999999999,ind,178.63350077136602
152,9,3,6,2,1,0.3999999999999999,ind,-1321.0206933491
153,5,3,8,2,1,-0.6,ind,-1492.3431135894443
154,7,1,11,2,6,0.6000000000000001,ind,2212.313883809966
155,7,2,1,1,11,0.3999999999999999,ind,-1933.45058183961
156,2,2,12,3,11,-0.6,ind,797.403148937633
157,4,2,3,1,4,-0.1999999999999999,ind,-1519.9826059946854
158,1,2,10,1,3,-0.4,ind,-1770.273441908099
159,8,1,13,3,8,0.6000000000000001,ind,290.04515163497854
160,7,1,5,2,2,0.6000000000000001,ind,2413.4173947797835
161,4,3,8,2,6,0.3999999999999999,ind,450.84154441749433
162,5,2,7,3,3,0.3999999999999999,ind,1838.2035616773865
163,9,3,13,2,3,-0.1999999999999999,ind,18.545945685792503
164,10,3,4,2,9,0.1999999999999999,ind,-7.134795352823858
165,11,1,12,3,11,-0.1999999999999999,ind,-1076.120724289336
166,1,2,2,3,7,0.6000000000000001,ind,200.0753447278057
167,10,3,5,1,11,-0.4,ind,-1462.5602525221348
168,11,2,1,1,15,0.6000000000000001,ind,3006.6371721140677
169,10,3,1,2,12,0.3999999999999999,ind,-72.56839723604207
170,2,3,6,1,14,0.3999999999999999,ind,-962.686618354568
171,4,2,6,3,14,-0.4,ind,-831.9302135700709
172,5,1,1,2,4,0.3999999999999999,ind,1132.442972302063
173,6,3,6,2,3,0.1999999999999999,ind,-321.58493470409303
174,12,3,2,1,2,-0.6,ind,-1790.16009824513
175,9,3,3,1,5,-0.4,ind,-2756.185580740793
176,2,3,7,2,11,-0.4,ind,-762.7185434807916
177,3,1,11,3,4,0.1999999999999999,ind,856.352201405004
178,5,3,14,2,12,0.3999999999999999,ind,-800.3486837046603
179,8,3,11,1,3,-0.6,ind,-1316.8701309428398
180,4,3,8,2,3,-0.1999999999999999,ind,559.976464319554
181,2,1,1,2,12,-0.6,ind,320.9415122430746
182,6,2,5,1,15,-0.1999999999999999,ind,150.09186389707975
183,8,1,5,2,10,0.0,ind,1322.1798756471107
184,4,1,2,2,14,0.0,ind,729.9628032804922
185,7,1,11,3,10,0.1999999999999999,ind,1717.8793036051457
186,11,2,10,3,15,1.0,ind,949.9222121977728
187,10,2,14,1,13,-0.4,ind,-1326.624017272652
188,7,1,9,2,5,0.3999999999999999,ind,1233.3140201579572
189,3,3,15,2,14,0.0,ind,100.9224051999563
190,1,3,7,2,10,-1.0,ind,-786.5162228396093
191,6,2,4,1,1,0.0,ind,-872.3568170427179
192,12,1,6,2,6,0.0,ind,605.0175287876682
193,3,2,3,3,15,0.1999999999999999,ind,962.1159140637264
194,7,3,12,1,8,-1.0,ind,-900.0268179411305
195,3,2,9,3,8,0.0,ind,-837.986460355668
196,6,1,4,3,5,0.1999999999999999,ind,1838.5620594517804
197,12,2,7,1,10,0.0,ind,-303.45035084384926
198,10,3,12,1,10,-0.1999999999999999,ind,-638.2745748314965
199,8,3,2,2,7,-0.1999999999999999,ind,-9.918182789112507
200,10,3,2,2,5,-0.1999999999999999,ind,-663.3742073889953
201,2,2,3,3,10,0.0,ind,-207.87662680187714
202,9,3,8,1,1,-0.1999999999999999,ind,-1843.7663590354132
203,4,3,13,1,2,-0.1999999999999999,ind,-686.7976211331688
204,12,2,12,3,4,0.0,ind,668.508265163081
205,5,2,12,3,5,0.0,ind,442.92477769003744
206,8,1,3,2,3,0.0,ind,1384.657789828576
207,11,1,12,2,7,-0.1999999999999999,ind,50.95128632845535
208,5,2,10,1,4,0.0,ind,-1430.395941090701
209,9,3,6,1,13,-0.1999999999999999,ind,141.3712673690925
210,9,1,6,3,14,1.0,ind,-275.87725458160367
211,9,1,11,3,4,1.0,ind,1180.2415665604403
212,3,2,6,1,11,0.0,ind,-988.9380432137914
213,5,3,4,1,10,-1.0,ind,-2214.9926463764277
214,2,2,13,3,4,1.0,ind,474.1554926005447
215,2,1,13,3,6,0.0,ind,1123.0867348272868
216,7,1,14,2,2,1.0,ind,951.3361848710701
217,11,1,7,2,3,0.0,ind,-687.5684261320375
218,1,3,11,1,12,-0.1999999999999999,ind,-1399.4702238152086
219,1,1,9,3,10,1.0,ind,1483.6695954657134
220,6,2,8,1,15,0.0,ind,-195.60466895031368
221,1,2,8,3,12,0.0,ind,-977.5438966073434
222,4,1,3,3,8,0.1999999999999999,ind,1576.6065442120016
223,5,1,4,2,1,-0.1999999999999999,ind,677.695456341432
224,8,1,14,3,13,0.6000000000000001,ind,492.0026305319152
225,11,3,4,2,15,0.0,ind,-653.1176109177022
226,6,1,1,3,9,1.0,ind,1088.678125979609
227,4,3,12,2,9,0.0,ind,-97.42134018701199
228,2,3,10,1,5,0.1999999999999999,ind,-555.6873925485197
229,8,3,4,1,10,-1.0,ind,36.984787911225794
230,8,3,4,2,15,0.1999999999999999,ind,316.6354346962171
231,12,2,15,3,11,-0.6,ind,-338.6410410802491
232,6,1,6,3,9,0.0,ind,-101.23031184350475
233,6,1,8,2,6,0.1999999999999999,ind,400.80939450067126
234,12,3,13,1,10,0.0,ind,-437.71548446157976
235,1,2,8,3,15,0.8,ind,-200.6895788924694
236,11,1,13,3,11,-0.8,ind,-818.1227264364634
237,4,2,14,3,11,-0.1999999999999999,ind,34.60966573599762
238,10,3,4,2,5,0.1999999999999999,ind,64.41702799473751
239,3,1,12,3,15,0.3999999999999999,ind,786.8837293125334
240,10,3,2,1,5,-0.8,ind,-1149.3052752009025
241,5,1,5,2,1,0.0,ind,401.56459403385816
242,2,2,10,1,2,0.1999999999999999,ind,-494.29221565725857
243,3,1,6,3,15,0.3999999999999999,ind,823.7653395208663
244,12,2,2,1,12,-0.1999999999999999,ind,-116.0594634897916
245,5,3,1,1,5,-0.8,ind,-749.5153399973833
246,7,1,7,2,14,0.1999999999999999,ind,458.03698735555736
247,9,3,3,2,2,-0.8,ind,-1977.7761044030249
248,8,2,9,3,2,0.3999999999999999,ind,292.64752364939613
249,10,1,1,2,11,0.8,ind,988.1326382469279
250,7,1,9,3,12,0.1999999999999999,ind,798.6564877574347
251,4,1,3,2,13,-0.6,ind,1486.6612165329498
252,1,2,11,3,12,0.0,ind,-924.6364791521692
253,11,1,12,2,1,-0.6,ind,-2771.322593153468
254,9,2,7,3,13,-0.1999999999999999,ind,-492.3542665286177
255,9,2,13,3,13,-0.8,ind,-719.3750733539764
256,7,2,2,3,7,0.0,ind,-547.6634417109881
257,12,1,11,3,10,0.3999999999999999,ind,439.6698491387151
258,8,3,5,2,11,-0.6,ind,-74.19862608660878
259,2,3,10,1,2,0.0,ind,-480.81001492177893
260,9,1,7,2,9,0.1999999999999999,ind,2820.703559444569
261,2,3,12,2,7,0.1999999999999999,ind,-249.43309506911737
262,1,3,12,1,10,0.0,ind,-613.2879099361799
263,3,3,15,2,9,-0.1999999999999999,ind,701.1206954044928
264,7,2,13,1,9,-0.6,ind,-860.5686943304645
265,4,1,9,2,4,-0.1999999999999999,ind,1631.8389779909203
266,6,3,6,1,6,-0.1999999999999999,ind,-6.329952548850088
267,10,2,5,3,5,0.0,ind,-1.3554276185377603
268,5,2,9,3,1,0.6000000000000001,ind,-216.00456244027464
269,3,1,13,3,1,1.0,ind,1691.6265176809775
