,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
194,7,3,12,1,8,-1.0,ind,-254.48380871259315
195,3,2,9,3,8,0.0,ind,-114.57326807613686
196,6,1,4,3,5,0.1999999999999999,ind,263.3655220616963
197,12,2,7,1,10,0.0,ind,-79.63153008455538
198,10,3,12,1,10,-0.1999999999999999,ind,-1.6974101978662475
199,8,3,2,2,7,-0.1999999999999999,ind,99.57860350505211
200,10,3,2,2,5,-0.1999999999999999,ind,-79.39070049844781
201,2,2,3,3,10,0.0,ind,-45.98838806415097
202,9,3,8,1,1,-0.1999999999999999,ind,-454.8928111503792
203,4,3,13,1,2,-0.1999999999999999,ind,-226.09561092497802
204,12,2,12,3,4,0.0,ind,197.66441830775466
205,5,2,12,3,5,0.0,ind,55.789438932941266
206,8,1,3,2,3,0.0,ind,392.64866037235674
207,11,1,12,2,7,-0.1999999999999999,ind,198.65709666502494
208,5,2,10,1,4,0.0,ind,-215.6093661399434
209,9,3,6,1,13,-0.1999999999999999,ind,48.24163332584885
210,9,1,6,3,14,1.0,ind,228.24739687024544
211,9,1,11,3,4,1.0,ind,49.73433551850144
212,3,2,6,1,11,0.0,ind,-274.1560556157574
213,5,3,4,1,10,-1.0,ind,-627.5121520277696
214,2,2,13,3,4,1.0,ind,82.22725159045672
215,2,1,13,3,6,0.0,ind,165.8814098654725
216,7,1,14,2,2,1.0,ind,200.24350205621636
217,11,1,7,2,3,0.0,ind,24.992375749985058
218,1,3,11,1,12,-0.1999999999999999,ind,-134.22906056811985
219,1,1,9,3,10,1.0,ind,449.0988744404856
220,6,2,8,1,15,0.0,ind,26.406469294300223
221,1,2,8,3,12,0.0,ind,-300.11201577047495
222,4,1,3,3,8,0.1999999999999999,ind,146.82959120109263
223,5,1,4,2,1,-0.1999999999999999,ind,148.75650364946932
224,8,1,14,3,13,0.6000000000000001,ind,-1.6039877897585484
225,11,3,4,2,15,0.0,ind,-12.92736951964207
226,6,1,1,3,9,1.0,ind,289.0260981909337
227,4,3,12,2,9,0.0,ind,-127.08336630943472
228,2,3,10,1,5,0.1999999999999999,ind,38.61488183305437
229,8,3,4,1,10,-1.0,ind,181.57498209212326
230,8,3,4,2,15,0.1999999999999999,ind,65.63371119487078
231,12,2,15,3,11,-0.6,ind,-77.89072356289353
232,6,1,6,3,9,0.0,ind,-14.107930233039042
233,6,1,8,2,6,0.1999999999999999,ind,179.20616801420329
234,12,3,13,1,10,0.0,ind,-133.69013395155685
235,1,2,8,3,15,0.8,ind,-122.83239261580866
236,11,1,13,3,11,-0.8,ind,-40.27561275622793
237,4,2,14,3,11,-0.1999999999999999,ind,-49.759280770545274
238,10,3,4,2,5,0.1999999999999999,ind,19.285119584576705
239,3,1,12,3,15,0.3999999999999999,ind,164.90614327646904
240,10,3,2,1,5,-0.8,ind,-67.81571792572595
241,5,1,5,2,1,0.0,ind,212.43220856426865
242,2,2,10,1,2,0.1999999999999999,ind,32.40092576692132
243,3,1,6,3,15,0.3999999999999999,ind,112.85492292163258
244,12,2,2,1,12,-0.1999999999999999,ind,-114.21784882882548
245,5,3,1,1,5,-0.8,ind,-506.74625092759743
246,7,1,7,2,14,0.1999999999999999,ind,183.24496053965845
247,9,3,3,2,2,-0.8,ind,-4.383975618805152
248,8,2,9,3,2,0.3999999999999999,ind,182.6229517071547
249,10,1,1,2,11,0.8,ind,306.49856540486326
250,7,1,9,3,12,0.1999999999999999,ind,263.54774301600673
