,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
143,2,3,11,1,3,0.1999999999999999,ind,-1706.9609644809952
144,11,2,10,3,14,0.6000000000000001,ind,234.48979223910828
145,8,2,9,1,1,-0.6,ind,-2517.424165814695
146,3,1,4,3,3,0.6000000000000001,ind,249.9811369238887
147,6,2,5,1,12,0.0,ind,30.05794384204819
148,6,3,9,1,6,-0.4,ind,211.90687636070834
149,12,2,6,3,12,0.3999999999999999,ind,152.53143705204275
150,6,1,4,3,3,0.3999999999999999,ind,1440.6092121284273
151,1,2,2,3,11,0.3999999999999999,ind,150.62310944308228
152,9,3,6,2,1,0.3999999999999999,ind,-1649.8632268427227
153,5,3,8,2,1,-0.6,ind,-1843.0043338565338
154,7,1,11,2,6,0.6000000000000001,ind,3157.9605451181487
155,7,2,1,1,11,0.3999999999999999,ind,-2837.331361978415
156,2,2,12,3,11,-0.6,ind,1392.4747939988774
157,4,2,3,1,4,-0.1999999999999999,ind,-2172.388667560257
158,1,2,10,1,3,-0.4,ind,-2470.698242835195
159,8,1,13,3,8,0.6000000000000001,ind,664.5717632281539
160,7,1,5,2,2,0.6000000000000001,ind,3075.4457431275423
161,4,3,8,2,6,0.3999999999999999,ind,416.1374840356275
162,5,2,7,3,3,0.3999999999999999,ind,2875.5423431144427
163,9,3,13,2,3,-0.1999999999999999,ind,627.4730698416442
164,10,3,4,2,9,0.1999999999999999,ind,368.10686303878174
165,11,1,12,3,11,-0.1999999999999999,ind,-1825.8170248266888
166,1,2,2,3,7,0.6000000000000001,ind,-166.54509301038343
167,10,3,5,1,11,-0.4,ind,-2650.7997114795653
168,11,2,1,1,15,0.6000000000000001,ind,4084.291774680896
169,10,3,1,2,12,0.3999999999999999,ind,207.8621981675442
170,2,3,6,1,14,0.3999999999999999,ind,-1167.6769499920083
171,4,2,6,3,14,-0.4,ind,-1140.7963917745856
172,5,1,1,2,4,0.3999999999999999,ind,1936.9671259669212
173,6,3,6,2,3,0.1999999999999999,ind,-262.1451356377165
174,12,3,2,1,2,-0.6,ind,-2282.688179974366
175,9,3,3,1,5,-0.4,ind,-4428.777093138042
176,2,3,7,2,11,-0.4,ind,-1005.9581408522536
177,3,1,11,3,4,0.1999999999999999,ind,993.2690177725126
