,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
198,10,3,12,1,10,-0.1999999999999999,ind,156.5228130454957
199,8,3,2,2,7,-0.1999999999999999,ind,218.36576191956078
200,10,3,2,2,5,-0.1999999999999999,ind,-346.9898433108301
201,2,2,3,3,10,0.0,ind,194.47741439138804
202,9,3,8,1,1,-0.1999999999999999,ind,-36.37517222235056
203,4,3,13,1,2,-0.1999999999999999,ind,-278.1206807969179
204,12,2,12,3,4,0.0,ind,290.11618509903155
205,5,2,12,3,5,0.0,ind,52.70460415106277
206,8,1,3,2,3,0.0,ind,513.5631234505115
207,11,1,12,2,7,-0.1999999999999999,ind,161.8425458505851
208,5,2,10,1,4,0.0,ind,-460.3417908223164
209,9,3,6,1,13,-0.1999999999999999,ind,46.924584994362704
210,9,1,6,3,14,1.0,ind,274.6488780881007
211,9,1,11,3,4,1.0,ind,364.5678074422242
212,3,2,6,1,11,0.0,ind,92.02568996775312
213,5,3,4,1,10,-1.0,ind,-569.1944702230517
214,2,2,13,3,4,1.0,ind,125.99854353753199
215,2,1,13,3,6,0.0,ind,626.8182896251767
216,7,1,14,2,2,1.0,ind,264.238025608347
217,11,1,7,2,3,0.0,ind,322.36530999885167
218,1,3,11,1,12,-0.1999999999999999,ind,-103.96643292958743
219,1,1,9,3,10,1.0,ind,156.50247251409337
220,6,2,8,1,15,0.0,ind,-82.82154289057576
221,1,2,8,3,12,0.0,ind,-271.37479672409677
222,4,1,3,3,8,0.1999999999999999,ind,389.2880074756181
223,5,1,4,2,1,-0.1999999999999999,ind,95.99269001129028
224,8,1,14,3,13,0.6000000000000001,ind,81.56780039030377
225,11,3,4,2,15,0.0,ind,-323.75456013516236
226,6,1,1,3,9,1.0,ind,5.915029920641473
227,4,3,12,2,9,0.0,ind,-215.8158498556752
228,2,3,10,1,5,0.1999999999999999,ind,-438.91458574375724
229,8,3,4,1,10,-1.0,ind,174.57663040022408
230,8,3,4,2,15,0.1999999999999999,ind,238.1423646547571
231,12,2,15,3,11,-0.6,ind,-527.2833797076846
232,6,1,6,3,9,0.0,ind,-261.42795175062724
233,6,1,8,2,6,0.1999999999999999,ind,14.62048057863035
234,12,3,13,1,10,0.0,ind,-63.441022618166016
235,1,2,8,3,15,0.8,ind,-210.0104369200069
236,11,1,13,3,11,-0.8,ind,-748.1404384497496
237,4,2,14,3,11,-0.1999999999999999,ind,167.8444226554402
238,10,3,4,2,5,0.1999999999999999,ind,-43.93183211393443
239,3,1,12,3,15,0.3999999999999999,ind,421.89053427565614
240,10,3,2,1,5,-0.8,ind,-161.2786343373873
241,5,1,5,2,1,0.0,ind,-157.9121465156527
242,2,2,10,1,2,0.1999999999999999,ind,-1.9612769488348931
243,3,1,6,3,15,0.3999999999999999,ind,272.7189043675223
244,12,2,2,1,12,-0.1999999999999999,ind,11.211804274840915
245,5,3,1,1,5,-0.8,ind,317.04073701487255
246,7,1,7,2,14,0.1999999999999999,ind,52.380316454188005
247,9,3,3,2,2,-0.8,ind,-571.7806064864706
248,8,2,9,3,2,0.3999999999999999,ind,-35.05779716231609
