,user,day_0,rep_0,day_1,rep_1,m,dataset,DTW
219,1,1,9,3,10,1.0,ind,1089.749676538253
220,6,2,8,1,15,0.0,ind,-163.39648091518848
221,1,2,8,3,12,0.0,ind,-678.8627467788774
222,4,1,3,3,8,0.1999999999999999,ind,822.5210244113068
223,5,1,4,2,1,-0.1999999999999999,ind,340.55876662345963
224,8,1,14,3,13,0.6000000000000001,ind,56.36560983074196
225,11,3,4,2,15,0.0,ind,-674.2105157344677
226,6,1,1,3,9,1.0,ind,729.3345016255998
227,4,3,12,2,9,0.0,ind,-244.35706185748768
228,2,3,10,1,5,0.1999999999999999,ind,-537.139039468665
229,8,3,4,1,10,-1.0,ind,443.9088037726724
230,8,3,4,2,15,0.1999999999999999,ind,295.8240517606682
231,12,2,15,3,11,-0.6,ind,-578.8723971270401
232,6,1,6,3,9,0.0,ind,-435.5560031992154
233,6,1,8,2,6,0.1999999999999999,ind,583.0085900192726
234,12,3,13,1,10,0.0,ind,-99.51113242192059
235,1,2,8,3,15,0.8,ind,-264.0064883975447
236,11,1,13,3,11,-0.8,ind,-1207.5816640442135
237,4,2,14,3,11,-0.1999999999999999,ind,147.13915620281296
238,10,3,4,2,5,0.1999999999999999,ind,-0.9979104428257415
239,3,1,12,3,15,0.3999999999999999,ind,685.1344423953824
240,10,3,2,1,5,-0.8,ind,-570.7836628338064
241,5,1,5,2,1,0.0,ind,431.12702925178655
242,2,2,10,1,2,0.1999999999999999,ind,-278.16816804991686
243,3,1,6,3,15,0.3999999999999999,ind,443.92054880285286
244,12,2,2,1,12,-0.1999999999999999,ind,-181.82651950054878
245,5,3,1,1,5,-0.8,ind,-668.7564791380255
246,7,1,7,2,14,0.1999999999999999,ind,314.2872882570591
247,9,3,3,2,2,-0.8,ind,-958.8543264987247
248,8,2,9,3,2,0.3999999999999999,ind,314.1658358434297
249,10,1,1,2,11,0.8,ind,420.72422483714035
250,7,1,9,3,12,0.1999999999999999,ind,699.0159649763573
251,4,1,3,2,13,-0.6,ind,885.4379625246147
252,1,2,11,3,12,0.0,ind,-703.6248638706884
253,11,1,12,2,1,-0.6,ind,-1995.8216345074761
254,9,2,7,3,13,-0.1999999999999999,ind,-139.78316601382085
255,9,2,13,3,13,-0.8,ind,-182.3006443328768
256,7,2,2,3,7,0.0,ind,-531.7220286997763
257,12,1,11,3,10,0.3999999999999999,ind,205.42410450656553
258,8,3,5,2,11,-0.6,ind,-237.6354731911024
259,2,3,10,1,2,0.0,ind,-424.01358043780965
260,9,1,7,2,9,0.1999999999999999,ind,2588.062112674239
261,2,3,12,2,7,0.1999999999999999,ind,258.71153110072555
262,1,3,12,1,10,0.0,ind,-337.54436336117305
263,3,3,15,2,9,-0.1999999999999999,ind,501.97964668678924
264,7,2,13,1,9,-0.6,ind,-499.14612144089097
265,4,1,9,2,4,-0.1999999999999999,ind,925.5901327302445
266,6,3,6,1,6,-0.1999999999999999,ind,279.1890409661928
267,10,2,5,3,5,0.0,ind,159.54911740762236
268,5,2,9,3,1,0.6000000000000001,ind,-217.38065648223164
269,3,1,13,3,1,1.0,ind,1105.032928997698
